tolerance,radius,min_size,max_size,AUC
0.15,9,50,340,0.6880952380952381
0.15,9,50,350,0.6895833333333333
0.15,9,50,360,0.6895833333333333
0.15,9,50,370,0.6895833333333333
0.15,9,50,380,0.6895833333333333
0.15,9,50,390,0.6895833333333333
0.15,9,55,105,0.5351190476190476
0.15,9,55,115,0.5434523809523809
0.15,9,55,125,0.5684523809523809
0.15,9,55,135,0.5799107142857144
0.15,9,55,145,0.6175595238095237
0.15,9,55,155,0.6226190476190476
0.15,9,55,165,0.6422619047619047
0.15,9,55,175,0.6455357142857142
0.15,9,55,185,0.6544642857142856
0.15,9,55,195,0.6663690476190476
0.15,9,55,205,0.6711309523809523
0.15,9,55,215,0.6738095238095237
0.15,9,55,225,0.675297619047619
0.15,9,55,235,0.6803571428571429
0.15,9,55,245,0.6803571428571429
0.15,9,55,255,0.6803571428571429
0.15,9,55,265,0.6854166666666668
0.15,9,55,275,0.6879464285714285
0.15,9,55,285,0.6870535714285715
0.15,9,55,295,0.686607142857143
0.15,9,55,305,0.6861607142857143
0.15,9,55,315,0.6861607142857143
0.15,9,55,325,0.6857142857142857
0.15,9,55,335,0.6880952380952381
0.15,9,55,345,0.6880952380952381
0.15,9,55,355,0.6895833333333333
0.15,9,55,365,0.6895833333333333
0.15,9,55,375,0.6895833333333333
0.15,9,55,385,0.6895833333333333
0.15,9,55,395,0.6895833333333333
0.15,9,60,110,0.5391369047619048
0.15,9,60,120,0.5553571428571429
0.15,9,60,130,0.5839285714285715
0.15,9,60,140,0.6084821428571427
0.15,9,60,150,0.6172619047619048
0.15,9,60,160,0.6303571428571428
0.15,9,60,170,0.649702380952381
0.15,9,60,180,0.649702380952381
0.15,9,60,190,0.6586309523809524
0.15,9,60,200,0.668452380952381
0.15,9,60,210,0.6723214285714285
0.15,9,60,220,0.6764880952380952
0.15,9,60,230,0.6790178571428571
0.15,9,60,240,0.6815476190476191
0.15,9,60,250,0.6815476190476191
0.15,9,60,260,0.6815476190476191
0.15,9,60,270,0.6891369047619047
0.15,9,60,280,0.6886904761904762
0.15,9,60,290,0.6882440476190477
0.15,9,60,300,0.6873511904761905
0.15,9,60,310,0.6873511904761905
0.15,9,60,320,0.6869047619047619
0.15,9,60,330,0.6864583333333334
0.15,9,60,340,0.6892857142857143
0.15,9,60,350,0.6907738095238095
0.15,9,60,360,0.6907738095238095
0.15,9,60,370,0.6907738095238095
0.15,9,60,380,0.6907738095238095
0.15,9,60,390,0.6907738095238095
0.15,9,65,115,0.5441964285714286
0.15,9,65,125,0.5691964285714285
0.15,9,65,135,0.580654761904762
0.15,9,65,145,0.6183035714285714
0.15,9,65,155,0.6233630952380953
0.15,9,65,165,0.6430059523809524
0.15,9,65,175,0.6462797619047618
0.15,9,65,185,0.6552083333333332
0.15,9,65,195,0.6671130952380953
0.15,9,65,205,0.671875
0.15,9,65,215,0.6745535714285713
0.15,9,65,225,0.6760416666666667
0.15,9,65,235,0.6811011904761906
0.15,9,65,245,0.6811011904761906
0.15,9,65,255,0.6811011904761906
0.15,9,65,265,0.6861607142857143
0.15,9,65,275,0.6886904761904762
0.15,9,65,285,0.6877976190476192
0.15,9,65,295,0.6873511904761905
0.15,9,65,305,0.6869047619047619
0.15,9,65,315,0.6869047619047619
0.15,9,65,325,0.6864583333333334
0.15,9,65,335,0.6888392857142858
0.15,9,65,345,0.6888392857142858
0.15,9,65,355,0.6903273809523809
0.15,9,65,365,0.6903273809523809
0.15,9,65,375,0.6903273809523809
0.15,9,65,385,0.6903273809523809
0.15,9,65,395,0.6903273809523809
0.15,9,70,120,0.5553571428571429
0.15,9,70,130,0.5839285714285715
0.15,9,70,140,0.6084821428571427
0.15,9,70,150,0.6172619047619048
0.15,9,70,160,0.6303571428571428
0.15,9,70,170,0.649702380952381
0.15,9,70,180,0.649702380952381
0.15,9,70,190,0.6586309523809524
0.15,9,70,200,0.668452380952381
0.15,9,70,210,0.6723214285714286
0.15,9,70,220,0.6764880952380952
0.15,9,70,230,0.6790178571428571
0.15,9,70,240,0.6815476190476191
0.15,9,70,250,0.6815476190476191
0.15,9,70,260,0.6815476190476191
0.15,9,70,270,0.6891369047619047
0.15,9,70,280,0.6886904761904762
0.15,9,70,290,0.6882440476190477
0.15,9,70,300,0.6873511904761904
0.15,9,70,310,0.6873511904761904
0.15,9,70,320,0.6869047619047619
0.15,9,70,330,0.6864583333333334
0.15,9,70,340,0.6892857142857143
0.15,9,70,350,0.6907738095238095
0.15,9,70,360,0.6907738095238095
0.15,9,70,370,0.6907738095238095
0.15,9,70,380,0.6907738095238095
0.15,9,70,390,0.6907738095238095
0.15,9,75,125,0.5672619047619047
0.15,9,75,135,0.5787202380952381
0.15,9,75,145,0.6163690476190475
0.15,9,75,155,0.6214285714285714
0.15,9,75,165,0.6410714285714285
0.15,9,75,175,0.644345238095238
0.15,9,75,185,0.6532738095238094
0.15,9,75,195,0.6651785714285714
0.15,9,75,205,0.6699404761904761
0.15,9,75,215,0.6726190476190476
0.15,9,75,225,0.6741071428571428
0.15,9,75,235,0.6791666666666667
0.15,9,75,245,0.6791666666666667
0.15,9,75,255,0.6791666666666667
0.15,9,75,265,0.6842261904761905
0.15,9,75,275,0.6867559523809523
0.15,9,75,285,0.6858630952380953
0.15,9,75,295,0.6854166666666667
0.15,9,75,305,0.684970238095238
0.15,9,75,315,0.684970238095238
0.15,9,75,325,0.6845238095238095
0.15,9,75,335,0.6869047619047619
0.15,9,75,345,0.6869047619047619
0.15,9,75,355,0.6883928571428571
0.15,9,75,365,0.6883928571428571
0.15,9,75,375,0.6883928571428571
0.15,9,75,385,0.6883928571428571
0.15,9,75,395,0.6883928571428571
0.15,9,80,130,0.5796130952380952
0.15,9,80,140,0.6041666666666666
0.15,9,80,150,0.6129464285714286
0.15,9,80,160,0.6260416666666666
0.15,9,80,170,0.6453869047619047
0.15,9,80,180,0.6453869047619047
0.15,9,80,190,0.6543154761904761
0.15,9,80,200,0.6641369047619048
0.15,9,80,210,0.6680059523809524
0.15,9,80,220,0.672172619047619
0.15,9,80,230,0.674702380952381
0.15,9,80,240,0.6772321428571428
0.15,9,80,250,0.6772321428571428
0.15,9,80,260,0.6772321428571428
0.15,9,80,270,0.6848214285714286
0.15,9,80,280,0.6843750000000001
0.15,9,80,290,0.6839285714285716
0.15,9,80,300,0.6830357142857143
0.15,9,80,310,0.6830357142857143
0.15,9,80,320,0.6825892857142858
0.15,9,80,330,0.6821428571428573
0.15,9,80,340,0.684970238095238
0.15,9,80,350,0.6864583333333334
0.15,9,80,360,0.6864583333333334
0.15,9,80,370,0.6864583333333334
0.15,9,80,380,0.6864583333333334
0.15,9,80,390,0.6864583333333334
0.15,9,85,135,0.5799107142857143
0.15,9,85,145,0.6175595238095237
0.15,9,85,155,0.6226190476190476
0.15,9,85,165,0.6422619047619047
0.15,9,85,175,0.6455357142857142
0.15,9,85,185,0.6544642857142856
0.15,9,85,195,0.6663690476190476
0.15,9,85,205,0.6711309523809523
0.15,9,85,215,0.6738095238095237
0.15,9,85,225,0.675297619047619
0.15,9,85,235,0.6803571428571429
0.15,9,85,245,0.6803571428571429
0.15,9,85,255,0.6803571428571429
0.15,9,85,265,0.6854166666666668
0.15,9,85,275,0.6879464285714285
0.15,9,85,285,0.6870535714285716
0.15,9,85,295,0.6866071428571429
0.15,9,85,305,0.6861607142857143
0.15,9,85,315,0.6861607142857143
0.15,9,85,325,0.6857142857142858
0.15,9,85,335,0.6880952380952381
0.15,9,85,345,0.6880952380952381
0.15,9,85,355,0.6895833333333333
0.15,9,85,365,0.6895833333333333
0.15,9,85,375,0.6895833333333333
0.15,9,85,385,0.6895833333333333
0.15,9,85,395,0.6895833333333333
0.15,9,90,140,0.6156249999999999
0.15,9,90,150,0.6244047619047619
0.15,9,90,160,0.6375
0.15,9,90,170,0.6568452380952381
0.15,9,90,180,0.6568452380952381
0.15,9,90,190,0.6657738095238095
0.15,9,90,200,0.6755952380952381
0.15,9,90,210,0.6794642857142857
0.15,9,90,220,0.6836309523809524
0.15,9,90,230,0.6861607142857143
0.15,9,90,240,0.6886904761904762
0.15,9,90,250,0.6886904761904762
0.15,9,90,260,0.6886904761904762
0.15,9,90,270,0.6962797619047619
0.15,9,90,280,0.6958333333333334
0.15,9,90,290,0.6953869047619049
0.15,9,90,300,0.6944940476190476
0.15,9,90,310,0.6944940476190476
0.15,9,90,320,0.6940476190476191
0.15,9,90,330,0.6936011904761906
0.15,9,90,340,0.6964285714285714
0.15,9,90,350,0.6979166666666667
0.15,9,90,360,0.6979166666666667
0.15,9,90,370,0.6979166666666667
0.15,9,90,380,0.6979166666666667
0.15,9,90,390,0.6979166666666667
0.15,9,95,145,0.6331845238095237
0.15,9,95,155,0.6382440476190476
0.15,9,95,165,0.6578869047619047
0.15,9,95,175,0.6611607142857142
0.15,9,95,185,0.6700892857142856
0.15,9,95,195,0.6819940476190476
0.15,9,95,205,0.6867559523809523
0.15,9,95,215,0.6894345238095237
0.15,9,95,225,0.690922619047619
0.15,9,95,235,0.6959821428571429
0.15,9,95,245,0.6959821428571429
0.15,9,95,255,0.6959821428571429
0.15,9,95,265,0.7010416666666668
0.15,9,95,275,0.7035714285714285
0.15,9,95,285,0.7026785714285716
0.15,9,95,295,0.7022321428571429
0.15,9,95,305,0.7017857142857143
0.15,9,95,315,0.7017857142857143
0.15,9,95,325,0.7013392857142858
0.15,9,95,335,0.7037202380952381
0.15,9,95,345,0.7037202380952381
0.15,9,95,355,0.7052083333333333
0.15,9,95,365,0.7052083333333333
0.15,9,95,375,0.7052083333333333
0.15,9,95,385,0.7052083333333333
0.15,9,95,395,0.7052083333333333
0.2,5,10,60,0.5354166666666667
0.2,5,10,70,0.5553571428571429
0.2,5,10,80,0.5668154761904761
0.2,5,10,90,0.6038690476190476
0.2,5,10,100,0.6248511904761905
0.2,5,10,110,0.6580357142857143
0.2,5,10,120,0.684375
0.2,5,10,130,0.6910714285714284
0.2,5,10,140,0.7059523809523809
0.2,5,10,150,0.7148809523809523
0.2,5,10,160,0.7160714285714285
0.2,5,10,170,0.7153273809523809
0.2,5,10,180,0.7178571428571429
0.2,5,10,190,0.7196428571428571
0.2,5,10,200,0.7220238095238094
0.2,5,10,210,0.7214285714285713
0.2,5,10,220,0.7208333333333332
0.2,5,10,230,0.7220238095238095
0.2,5,10,240,0.721875
0.2,5,10,250,0.721875
0.2,5,10,260,0.7217261904761905
0.2,5,10,270,0.7214285714285714
0.2,5,10,280,0.7223214285714286
0.2,5,10,290,0.7223214285714286
0.2,5,10,300,0.7223214285714286
0.2,5,10,310,0.7223214285714286
0.2,5,10,320,0.7223214285714286
0.2,5,10,330,0.7223214285714286
0.2,5,10,340,0.7223214285714286
0.2,5,10,350,0.7223214285714286
0.2,5,10,360,0.7223214285714286
0.2,5,10,370,0.7223214285714286
0.2,5,10,380,0.7223214285714286
0.2,5,10,390,0.7223214285714286
0.2,5,15,65,0.5386904761904762
0.2,5,15,75,0.5678571428571428
0.2,5,15,85,0.5696428571428572
0.2,5,15,95,0.6077380952380952
0.2,5,15,105,0.6453869047619049
0.2,5,15,115,0.6678571428571428
0.2,5,15,125,0.6851190476190476
0.2,5,15,135,0.6970238095238095
0.2,5,15,145,0.7089285714285714
0.2,5,15,155,0.7168154761904763
0.2,5,15,165,0.7153273809523809
0.2,5,15,175,0.7178571428571429
0.2,5,15,185,0.7178571428571429
0.2,5,15,195,0.7220238095238094
0.2,5,15,205,0.7217261904761905
0.2,5,15,215,0.7214285714285713
0.2,5,15,225,0.7208333333333332
0.2,5,15,235,0.721875
0.2,5,15,245,0.721875
0.2,5,15,255,0.721875
0.2,5,15,265,0.7215773809523809
0.2,5,15,275,0.7214285714285714
0.2,5,15,285,0.7223214285714286
0.2,5,15,295,0.7223214285714286
0.2,5,15,305,0.7223214285714286
0.2,5,15,315,0.7223214285714286
0.2,5,15,325,0.7223214285714286
0.2,5,15,335,0.7223214285714286
0.2,5,15,345,0.7223214285714286
0.2,5,15,355,0.7223214285714286
0.2,5,15,365,0.7223214285714286
0.2,5,15,375,0.7223214285714286
0.2,5,15,385,0.7223214285714286
0.2,5,15,395,0.7223214285714286
0.2,5,20,70,0.5553571428571429
0.2,5,20,80,0.5668154761904761
0.2,5,20,90,0.6038690476190476
0.2,5,20,100,0.6248511904761905
0.2,5,20,110,0.6580357142857143
0.2,5,20,120,0.684375
0.2,5,20,130,0.6910714285714284
0.2,5,20,140,0.7059523809523809
0.2,5,20,150,0.7148809523809523
0.2,5,20,160,0.7160714285714285
0.2,5,20,170,0.7153273809523809
0.2,5,20,180,0.7178571428571429
0.2,5,20,190,0.7196428571428571
0.2,5,20,200,0.7220238095238094
0.2,5,20,210,0.7214285714285713
0.2,5,20,220,0.7208333333333332
0.2,5,20,230,0.7220238095238095
0.2,5,20,240,0.721875
0.2,5,20,250,0.721875
0.2,5,20,260,0.7217261904761905
0.2,5,20,270,0.7214285714285714
0.2,5,20,280,0.7223214285714286
0.2,5,20,290,0.7223214285714286
0.2,5,20,300,0.7223214285714286
0.2,5,20,310,0.7223214285714286
0.2,5,20,320,0.7223214285714286
0.2,5,20,330,0.7223214285714286
0.2,5,20,340,0.7223214285714286
0.2,5,20,350,0.7223214285714286
0.2,5,20,360,0.7223214285714286
0.2,5,20,370,0.7223214285714286
0.2,5,20,380,0.7223214285714286
0.2,5,20,390,0.7223214285714286
0.2,5,25,75,0.5678571428571428
0.2,5,25,85,0.5696428571428572
0.2,5,25,95,0.6077380952380952
0.2,5,25,105,0.6453869047619049
0.2,5,25,115,0.6678571428571428
0.2,5,25,125,0.6851190476190476
0.2,5,25,135,0.6970238095238095
0.2,5,25,145,0.7089285714285714
0.2,5,25,155,0.7168154761904763
0.2,5,25,165,0.7153273809523809
0.2,5,25,175,0.7178571428571429
0.2,5,25,185,0.7178571428571429
0.2,5,25,195,0.7220238095238094
0.2,5,25,205,0.7217261904761905
0.2,5,25,215,0.7214285714285713
0.2,5,25,225,0.7208333333333332
0.2,5,25,235,0.721875
0.2,5,25,245,0.721875
0.2,5,25,255,0.721875
0.2,5,25,265,0.7215773809523809
0.2,5,25,275,0.7214285714285714
0.2,5,25,285,0.7223214285714286
0.2,5,25,295,0.7223214285714286
0.2,5,25,305,0.7223214285714286
0.2,5,25,315,0.7223214285714286
0.2,5,25,325,0.7223214285714286
0.2,5,25,335,0.7223214285714286
0.2,5,25,345,0.7223214285714286
0.2,5,25,355,0.7223214285714286
0.2,5,25,365,0.7223214285714286
0.2,5,25,375,0.7223214285714286
0.2,5,25,385,0.7223214285714286
0.2,5,25,395,0.7223214285714286
0.2,5,30,80,0.5668154761904761
0.2,5,30,90,0.6038690476190476
0.2,5,30,100,0.6248511904761905
0.2,5,30,110,0.6580357142857143
0.2,5,30,120,0.684375
0.2,5,30,130,0.6910714285714284
0.2,5,30,140,0.7059523809523809
0.2,5,30,150,0.7148809523809523
0.2,5,30,160,0.7160714285714285
0.2,5,30,170,0.715327380952381
0.2,5,30,180,0.7178571428571429
0.2,5,30,190,0.7196428571428571
0.2,5,30,200,0.7220238095238094
0.2,5,30,210,0.7214285714285713
0.2,5,30,220,0.7208333333333332
0.2,5,30,230,0.7220238095238095
0.2,5,30,240,0.721875
0.2,5,30,250,0.721875
0.2,5,30,260,0.7217261904761905
0.2,5,30,270,0.7214285714285714
0.2,5,30,280,0.7223214285714286
0.2,5,30,290,0.7223214285714286
0.2,5,30,300,0.7223214285714286
0.2,5,30,310,0.7223214285714286
0.2,5,30,320,0.7223214285714286
0.2,5,30,330,0.7223214285714286
0.2,5,30,340,0.7223214285714286
0.2,5,30,350,0.7223214285714286
0.2,5,30,360,0.7223214285714286
0.2,5,30,370,0.7223214285714286
0.2,5,30,380,0.7223214285714286
0.2,5,30,390,0.7223214285714286
0.2,5,35,85,0.5696428571428572
0.2,5,35,95,0.6077380952380952
0.2,5,35,105,0.6453869047619049
0.2,5,35,115,0.6678571428571428
0.2,5,35,125,0.6851190476190476
0.2,5,35,135,0.6970238095238095
0.2,5,35,145,0.7089285714285714
0.2,5,35,155,0.7168154761904763
0.2,5,35,165,0.715327380952381
0.2,5,35,175,0.7178571428571429
0.2,5,35,185,0.7178571428571429
0.2,5,35,195,0.7220238095238094
0.2,5,35,205,0.7217261904761905
0.2,5,35,215,0.7214285714285713
0.2,5,35,225,0.7208333333333332
0.2,5,35,235,0.721875
0.2,5,35,245,0.721875
0.2,5,35,255,0.721875
0.2,5,35,265,0.7215773809523809
0.2,5,35,275,0.7214285714285714
0.2,5,35,285,0.7223214285714286
0.2,5,35,295,0.7223214285714286
0.2,5,35,305,0.7223214285714286
0.2,5,35,315,0.7223214285714286
0.2,5,35,325,0.7223214285714286
0.2,5,35,335,0.7223214285714286
0.2,5,35,345,0.7223214285714286
0.2,5,35,355,0.7223214285714286
0.2,5,35,365,0.7223214285714286
0.2,5,35,375,0.7223214285714286
0.2,5,35,385,0.7223214285714286
0.2,5,35,395,0.7223214285714286
0.2,5,40,90,0.6035714285714286
0.2,5,40,100,0.6245535714285715
0.2,5,40,110,0.6577380952380952
0.2,5,40,120,0.6840773809523808
0.2,5,40,130,0.6907738095238094
0.2,5,40,140,0.7056547619047618
0.2,5,40,150,0.7145833333333332
0.2,5,40,160,0.7157738095238094
0.2,5,40,170,0.7150297619047619
0.2,5,40,180,0.7175595238095238
0.2,5,40,190,0.7193452380952381
0.2,5,40,200,0.7217261904761905
0.2,5,40,210,0.7211309523809524
0.2,5,40,220,0.7205357142857143
0.2,5,40,230,0.7217261904761905
0.2,5,40,240,0.7215773809523809
0.2,5,40,250,0.7215773809523809
0.2,5,40,260,0.7214285714285714
0.2,5,40,270,0.7211309523809524
0.2,5,40,280,0.7220238095238095
0.2,5,40,290,0.7220238095238095
0.2,5,40,300,0.7220238095238095
0.2,5,40,310,0.7220238095238095
0.2,5,40,320,0.7220238095238095
0.2,5,40,330,0.7220238095238095
0.2,5,40,340,0.7220238095238095
0.2,5,40,350,0.7220238095238095
0.2,5,40,360,0.7220238095238095
0.2,5,40,370,0.7220238095238095
0.2,5,40,380,0.7220238095238095
0.2,5,40,390,0.7220238095238095
0.2,5,45,95,0.6080357142857142
0.2,5,45,105,0.6456845238095239
0.2,5,45,115,0.6681547619047619
0.2,5,45,125,0.6854166666666667
0.2,5,45,135,0.6973214285714285
0.2,5,45,145,0.7092261904761904
0.2,5,45,155,0.7171130952380953
0.2,5,45,165,0.715625
0.2,5,45,175,0.7181547619047619
0.2,5,45,185,0.7181547619047619
0.2,5,45,195,0.7223214285714286
0.2,5,45,205,0.7220238095238094
0.2,5,45,215,0.7217261904761905
0.2,5,45,225,0.7211309523809524
0.2,5,45,235,0.722172619047619
0.2,5,45,245,0.722172619047619
0.2,5,45,255,0.722172619047619
0.2,5,45,265,0.721875
0.2,5,45,275,0.7217261904761905
0.2,5,45,285,0.7226190476190476
0.2,5,45,295,0.7226190476190476
0.2,5,45,305,0.7226190476190476
0.2,5,45,315,0.7226190476190476
0.2,5,45,325,0.7226190476190476
0.2,5,45,335,0.7226190476190476
0.2,5,45,345,0.7226190476190476
0.2,5,45,355,0.7226190476190476
0.2,5,45,365,0.7226190476190476
0.2,5,45,375,0.7226190476190476
0.2,5,45,385,0.7226190476190476
0.2,5,45,395,0.7226190476190476
0.2,5,50,100,0.6242559523809524
0.2,5,50,110,0.6574404761904762
0.2,5,50,120,0.6837797619047619
0.2,5,50,130,0.6904761904761904
0.2,5,50,140,0.7053571428571428
0.2,5,50,150,0.7142857142857142
0.2,5,50,160,0.7154761904761904
0.2,5,50,170,0.7147321428571429
0.2,5,50,180,0.7172619047619049
0.2,5,50,190,0.7190476190476192
0.2,5,50,200,0.7214285714285714
0.2,5,50,210,0.7208333333333332
0.2,5,50,220,0.7202380952380951
0.2,5,50,230,0.7214285714285714
0.2,5,50,240,0.721279761904762
0.2,5,50,250,0.721279761904762
0.2,5,50,260,0.7211309523809524
0.2,5,50,270,0.7208333333333333
0.2,5,50,280,0.7217261904761905
0.2,5,50,290,0.7217261904761905
0.2,5,50,300,0.7217261904761905
0.2,5,50,310,0.7217261904761905
0.2,5,50,320,0.7217261904761905
0.2,5,50,330,0.7217261904761905
0.2,5,50,340,0.7217261904761905
0.2,5,50,350,0.7217261904761905
0.2,5,50,360,0.7217261904761905
0.2,5,50,370,0.7217261904761905
0.2,5,50,380,0.7217261904761905
0.2,5,50,390,0.7217261904761905
0.2,5,55,105,0.6436011904761906
0.2,5,55,115,0.6660714285714285
0.2,5,55,125,0.6833333333333333
0.2,5,55,135,0.6952380952380952
0.2,5,55,145,0.7071428571428571
0.2,5,55,155,0.715029761904762
0.2,5,55,165,0.7135416666666666
0.2,5,55,175,0.7160714285714287
0.2,5,55,185,0.7160714285714287
0.2,5,55,195,0.7202380952380952
0.2,5,55,205,0.7199404761904762
0.2,5,55,215,0.7196428571428571
0.2,5,55,225,0.719047619047619
0.2,5,55,235,0.7200892857142858
0.2,5,55,245,0.7200892857142858
0.2,5,55,255,0.7200892857142858
0.2,5,55,265,0.7197916666666666
0.2,5,55,275,0.7196428571428571
0.2,5,55,285,0.7205357142857143
0.2,5,55,295,0.7205357142857143
0.2,5,55,305,0.7205357142857143
0.2,5,55,315,0.7205357142857143
0.2,5,55,325,0.7205357142857143
0.2,5,55,335,0.7205357142857143
0.2,5,55,345,0.7205357142857143
0.2,5,55,355,0.7205357142857143
0.2,5,55,365,0.7205357142857143
0.2,5,55,375,0.7205357142857143
0.2,5,55,385,0.7205357142857143
0.2,5,55,395,0.7205357142857143
0.2,5,60,110,0.6592261904761905
0.2,5,60,120,0.6855654761904761
0.2,5,60,130,0.6922619047619046
0.2,5,60,140,0.7071428571428571
0.2,5,60,150,0.7160714285714285
0.2,5,60,160,0.7172619047619047
0.2,5,60,170,0.7165178571428572
0.2,5,60,180,0.7190476190476189
0.2,5,60,190,0.7208333333333334
0.2,5,60,200,0.7232142857142857
0.2,5,60,210,0.7226190476190476
0.2,5,60,220,0.7220238095238095
0.2,5,60,230,0.7232142857142857
0.2,5,60,240,0.7230654761904762
0.2,5,60,250,0.7230654761904762
0.2,5,60,260,0.7229166666666667
0.2,5,60,270,0.7226190476190476
0.2,5,60,280,0.7235119047619047
0.2,5,60,290,0.7235119047619047
0.2,5,60,300,0.7235119047619047
0.2,5,60,310,0.7235119047619047
0.2,5,60,320,0.7235119047619047
0.2,5,60,330,0.7235119047619047
0.2,5,60,340,0.7235119047619047
0.2,5,60,350,0.7235119047619047
0.2,5,60,360,0.7235119047619047
0.2,5,60,370,0.7235119047619047
0.2,5,60,380,0.7235119047619047
0.2,5,60,390,0.7235119047619047
0.2,5,65,115,0.6645833333333333
0.2,5,65,125,0.6818452380952381
0.2,5,65,135,0.69375
0.2,5,65,145,0.7056547619047618
0.2,5,65,155,0.7135416666666667
0.2,5,65,165,0.7120535714285714
0.2,5,65,175,0.7145833333333333
0.2,5,65,185,0.7145833333333333
0.2,5,65,195,0.71875
0.2,5,65,205,0.7184523809523808
0.2,5,65,215,0.7181547619047619
0.2,5,65,225,0.7175595238095238
0.2,5,65,235,0.7186011904761904
0.2,5,65,245,0.7186011904761904
0.2,5,65,255,0.7186011904761904
0.2,5,65,265,0.7183035714285715
0.2,5,65,275,0.7181547619047619
0.2,5,65,285,0.719047619047619
0.2,5,65,295,0.719047619047619
0.2,5,65,305,0.719047619047619
0.2,5,65,315,0.719047619047619
0.2,5,65,325,0.719047619047619
0.2,5,65,335,0.719047619047619
0.2,5,65,345,0.719047619047619
0.2,5,65,355,0.719047619047619
0.2,5,65,365,0.719047619047619
0.2,5,65,375,0.719047619047619
0.2,5,65,385,0.719047619047619
0.2,5,65,395,0.719047619047619
0.2,5,70,120,0.685267857142857
0.2,5,70,130,0.6919642857142856
0.2,5,70,140,0.706845238095238
0.2,5,70,150,0.7157738095238094
0.2,5,70,160,0.7169642857142856
0.2,5,70,170,0.716220238095238
0.2,5,70,180,0.71875
0.2,5,70,190,0.7205357142857143
0.2,5,70,200,0.7229166666666667
0.2,5,70,210,0.7223214285714286
0.2,5,70,220,0.7217261904761905
0.2,5,70,230,0.7229166666666667
0.2,5,70,240,0.7227678571428571
0.2,5,70,250,0.7227678571428571
0.2,5,70,260,0.7226190476190476
0.2,5,70,270,0.7223214285714286
0.2,5,70,280,0.7232142857142857
0.2,5,70,290,0.7232142857142857
0.2,5,70,300,0.7232142857142857
0.2,5,70,310,0.7232142857142857
0.2,5,70,320,0.7232142857142857
0.2,5,70,330,0.7232142857142857
0.2,5,70,340,0.7232142857142857
0.2,5,70,350,0.7232142857142857
0.2,5,70,360,0.7232142857142857
0.2,5,70,370,0.7232142857142857
0.2,5,70,380,0.7232142857142857
0.2,5,70,390,0.7232142857142857
0.2,5,75,125,0.6891369047619048
0.2,5,75,135,0.7010416666666666
0.2,5,75,145,0.7129464285714284
0.2,5,75,155,0.7208333333333334
0.2,5,75,165,0.7193452380952381
0.2,5,75,175,0.721875
0.2,5,75,185,0.721875
0.2,5,75,195,0.7260416666666667
0.2,5,75,205,0.7257440476190475
0.2,5,75,215,0.7254464285714286
0.2,5,75,225,0.7248511904761905
0.2,5,75,235,0.7258928571428571
0.2,5,75,245,0.7258928571428571
0.2,5,75,255,0.7258928571428571
0.2,5,75,265,0.7255952380952382
0.2,5,75,275,0.7254464285714286
0.2,5,75,285,0.7263392857142857
0.2,5,75,295,0.7263392857142857
0.2,5,75,305,0.7263392857142857
0.2,5,75,315,0.7263392857142857
0.2,5,75,325,0.7263392857142857
0.2,5,75,335,0.7263392857142857
0.2,5,75,345,0.7263392857142857
0.2,5,75,355,0.7263392857142857
0.2,5,75,365,0.7263392857142857
0.2,5,75,375,0.7263392857142857
0.2,5,75,385,0.7263392857142857
0.2,5,75,395,0.7263392857142857
0.2,5,80,130,0.6922619047619046
0.2,5,80,140,0.7071428571428571
0.2,5,80,150,0.7160714285714285
0.2,5,80,160,0.7172619047619047
0.2,5,80,170,0.7165178571428572
0.2,5,80,180,0.7190476190476192
0.2,5,80,190,0.7208333333333334
0.2,5,80,200,0.7232142857142857
0.2,5,80,210,0.7226190476190476
0.2,5,80,220,0.7220238095238095
0.2,5,80,230,0.7232142857142857
0.2,5,80,240,0.7230654761904762
0.2,5,80,250,0.7230654761904762
0.2,5,80,260,0.7229166666666667
0.2,5,80,270,0.7226190476190476
0.2,5,80,280,0.7235119047619047
0.2,5,80,290,0.7235119047619047
0.2,5,80,300,0.7235119047619047
0.2,5,80,310,0.7235119047619047
0.2,5,80,320,0.7235119047619047
0.2,5,80,330,0.7235119047619047
0.2,5,80,340,0.7235119047619047
0.2,5,80,350,0.7235119047619047
0.2,5,80,360,0.7235119047619047
0.2,5,80,370,0.7235119047619047
0.2,5,80,380,0.7235119047619047
0.2,5,80,390,0.7235119047619047
0.2,5,85,135,0.6928571428571428
0.2,5,85,145,0.7047619047619047
0.2,5,85,155,0.7126488095238096
0.2,5,85,165,0.7111607142857144
0.2,5,85,175,0.7136904761904763
0.2,5,85,185,0.7136904761904763
0.2,5,85,195,0.7178571428571429
0.2,5,85,205,0.7175595238095238
0.2,5,85,215,0.7172619047619048
0.2,5,85,225,0.7166666666666667
0.2,5,85,235,0.7177083333333334
0.2,5,85,245,0.7177083333333334
0.2,5,85,255,0.7177083333333334
0.2,5,85,265,0.7174107142857142
0.2,5,85,275,0.7172619047619048
0.2,5,85,285,0.7181547619047619
0.2,5,85,295,0.7181547619047619
0.2,5,85,305,0.7181547619047619
0.2,5,85,315,0.7181547619047619
0.2,5,85,325,0.7181547619047619
0.2,5,85,335,0.7181547619047619
0.2,5,85,345,0.7181547619047619
0.2,5,85,355,0.7181547619047619
0.2,5,85,365,0.7181547619047619
0.2,5,85,375,0.7181547619047619
0.2,5,85,385,0.7181547619047619
